path,breed,split
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_4506.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_2989.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_8900.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_1749.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_2952.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_3804.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_151.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_2551.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_6411.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_6683.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_237.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_4898.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_2686.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_6417.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_6749.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_2481.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_setter\n02100877_6917.jpg,irish_setter,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_278.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_913.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4356.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_86.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4524.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3174.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_756.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1026.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3807.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4766.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3020.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_373.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3453.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_118.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2874.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1315.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3935.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3783.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_130.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3918.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4589.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4396.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4675.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3673.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4711.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1679.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_122.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1895.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2822.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_686.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2005.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3536.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3653.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4515.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_652.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4501.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_168.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3002.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_551.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4819.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4449.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2989.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4791.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_863.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_812.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3838.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3383.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2725.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3302.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_199.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1105.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_180.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4404.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4627.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1805.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3830.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3144.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3061.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_877.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2101.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1529.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3339.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1142.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2322.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3623.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1635.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2759.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2533.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4626.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1565.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3824.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3695.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_89.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2995.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_50.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3234.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2442.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1282.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_281.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2518.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1684.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1243.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4151.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4490.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1407.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2502.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2056.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1310.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_75.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1038.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_467.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3464.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1883.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1202.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3314.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3905.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4287.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3812.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_942.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2765.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2923.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_946.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_403.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_837.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2498.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2126.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4052.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4482.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4441.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2762.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_1335.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3424.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_5001.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_4506.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2698.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_2663.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_5067.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_terrier\n02093991_3952.jpg,irish_terrier,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4634.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3564.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1669.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2763.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4597.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_720.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3840.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2473.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_541.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_634.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1377.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2870.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_944.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4304.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4566.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_465.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1299.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1318.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_479.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_411.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4287.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_914.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_5052.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1868.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3303.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3635.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3998.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2642.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3978.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1929.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1409.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_721.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2220.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3814.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1270.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4169.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2286.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_513.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4459.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1609.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4087.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1714.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4929.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_567.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2226.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_220.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2449.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2850.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2280.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3073.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3195.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3326.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2224.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2836.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4469.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_775.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4511.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_87.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2902.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1254.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4502.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2648.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1200.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_457.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3584.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3220.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2295.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4328.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2745.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1725.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3287.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3461.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3999.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3623.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_377.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1846.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1615.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2453.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_4947.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_273.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_911.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_645.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2569.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3750.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_27.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2813.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_3694.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2904.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_1622.jpg,irish_water_spaniel,train
C:\Users\user\Documents\GitHub\find_breed\dog_breed_dataset\irish_water_spaniel\n02102973_2958.jpg,irish_water_spaniel,train
